,likes,Checkins,Returns,Category,commBase,comm24,comm48,diff2448,baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output,baseTime_l
30534,326835,0,92354.0,18.0,33.0,33,0.0,33,"(14.0, 21.0]",16,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,4,"(14.0, 21.0]"
16515,3316706,2842,9114.0,35.0,1.0,0,1.0,-1,"(28.0, 35.0]",82,15.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(28.0, 35.0]"
2719,425753,2197,10938.0,31.0,27.0,4,23.0,-19,"(28.0, 35.0]",82,74.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,"(28.0, 35.0]"
37750,552132,0,27696.0,24.0,101.0,3,17.0,-14,"(49.0, 57.0]",126,55.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(49.0, 57.0]"
17160,2289651,185932,119581.0,9.0,9.0,9,0.0,9,"(-1.0, 7.0]",296,12.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,5,"(-1.0, 7.0]"
24200,2239009,51619,87722.0,9.0,16.0,8,8.0,0,"(21.0, 28.0]",98,4.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(21.0, 28.0]"
26107,2736,491,277.0,54.0,0.0,0,0.0,0,"(49.0, 57.0]",394,3.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(49.0, 57.0]"
25754,213787,0,1058.0,14.0,5.0,5,0.0,5,"(7.0, 14.0]",70,21.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,3,"(7.0, 14.0]"
8099,165002,0,25302.0,36.0,36.0,36,0.0,36,"(21.0, 28.0]",577,84.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,4,"(21.0, 28.0]"
26389,4072,0,601.0,24.0,9.0,5,4.0,1,"(35.0, 42.0]",148,14.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,1,"(35.0, 42.0]"
27387,1975842,35,140870.0,9.0,638.0,19,82.0,-63,"(65.0, 72.0]",124,4590.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(65.0, 72.0]"
7657,23985,178,2773.0,36.0,0.0,0,0.0,0,"(-1.0, 7.0]",23,23.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,29,"(-1.0, 7.0]"
32625,274207,0,100435.0,18.0,71.0,3,3.0,0,"(65.0, 72.0]",95,16.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,1,"(65.0, 72.0]"
36329,297702,148,488.0,55.0,2.0,0,2.0,-2,"(49.0, 57.0]",26,39.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(49.0, 57.0]"
38560,684014,0,72208.0,9.0,2.0,2,0.0,2,"(-1.0, 7.0]",15,1.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,1,"(-1.0, 7.0]"
9254,242526,323,701.0,4.0,3.0,3,0.0,3,"(7.0, 14.0]",312,3.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,2,"(7.0, 14.0]"
22334,663025,0,5954.0,24.0,32.0,0,15.0,-15,"(42.0, 49.0]",158,15.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(42.0, 49.0]"
5111,487823,216,49009.0,24.0,83.0,83,0.0,83,"(7.0, 14.0]",185,57.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,15,"(7.0, 14.0]"
23882,14435206,0,67363.0,14.0,0.0,0,0.0,0,"(42.0, 49.0]",183,38.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(42.0, 49.0]"
6913,253349,0,1888.0,44.0,16.0,0,5.0,-5,"(65.0, 72.0]",54,29.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,1,"(65.0, 72.0]"
35911,89879,393,1257.0,14.0,3.0,0,1.0,-1,"(57.0, 65.0]",148,13.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0,"(57.0, 65.0]"
12774,416948,0,57260.0,18.0,63.0,5,58.0,-53,"(35.0, 42.0]",62,4.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(35.0, 42.0]"
11596,368445,0,30549.0,9.0,54.0,10,44.0,-34,"(28.0, 35.0]",120,55.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,1,"(28.0, 35.0]"
13083,9422,7750,189.0,34.0,1.0,0,1.0,-1,"(21.0, 28.0]",321,3.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,1,"(21.0, 28.0]"
22228,57889,0,10836.0,18.0,41.0,6,35.0,-29,"(35.0, 42.0]",225,6.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,4,"(35.0, 42.0]"
26242,343688,0,13610.0,24.0,9.0,1,3.0,-2,"(57.0, 65.0]",205,14.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(57.0, 65.0]"
38441,23055,0,67.0,36.0,61.0,7,54.0,-47,"(35.0, 42.0]",163,336.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(35.0, 42.0]"
34649,264140,0,7653.0,24.0,14.0,14,0.0,14,"(7.0, 14.0]",63,17.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,2,"(7.0, 14.0]"
11831,6074,20,225.0,6.0,3.0,0,3.0,-3,"(42.0, 49.0]",484,2.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(42.0, 49.0]"
8686,2071999,156,150355.0,57.0,15.0,15,0.0,15,"(7.0, 14.0]",19,39.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,1,"(7.0, 14.0]"
33762,633016,183,168920.0,18.0,22.0,2,20.0,-18,"(28.0, 35.0]",44,1.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,1,"(28.0, 35.0]"
14374,1576517,0,33793.0,14.0,247.0,247,0.0,247,"(14.0, 21.0]",106,1680.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,896,"(14.0, 21.0]"
22149,497,0,0.0,16.0,0.0,0,0.0,0,"(57.0, 65.0]",104,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(57.0, 65.0]"
2636,3544586,122388,227617.0,9.0,53.0,53,0.0,53,"(7.0, 14.0]",77,112.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,11,"(7.0, 14.0]"
3539,1611220,39,9484.0,31.0,50.0,0,2.0,-2,"(65.0, 72.0]",350,203.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,1,"(65.0, 72.0]"
778,8488256,0,283570.0,8.0,571.0,571,0.0,571,"(14.0, 21.0]",142,414.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,174,"(14.0, 21.0]"
37821,35879,10024,914.0,27.0,0.0,0,0.0,0,"(35.0, 42.0]",117,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(35.0, 42.0]"
29886,8070687,421,278406.0,9.0,261.0,2,10.0,-8,"(65.0, 72.0]",107,1418.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0,"(65.0, 72.0]"
36737,640987,0,84288.0,1.0,13.0,4,3.0,1,"(49.0, 57.0]",82,95.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(49.0, 57.0]"
7731,244175,0,15135.0,18.0,24.0,24,0.0,24,"(21.0, 28.0]",205,2.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1,"(21.0, 28.0]"
2890,413095,0,19301.0,24.0,30.0,30,0.0,30,"(-1.0, 7.0]",31,125.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,32,"(-1.0, 7.0]"
2142,329587,0,11271.0,4.0,10.0,1,9.0,-8,"(42.0, 49.0]",188,3.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(42.0, 49.0]"
28982,129525,0,57099.0,24.0,6.0,2,2.0,0,"(49.0, 57.0]",48,11.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(49.0, 57.0]"
14951,212881,49,25.0,16.0,13.0,0,4.0,-4,"(49.0, 57.0]",15,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0,"(49.0, 57.0]"
24164,2239009,51619,87722.0,9.0,2.0,2,0.0,2,"(21.0, 28.0]",186,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0,"(21.0, 28.0]"
36799,640987,0,84288.0,1.0,4.0,4,0.0,4,"(14.0, 21.0]",70,136.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(14.0, 21.0]"
1089,14032442,6,35154.0,20.0,48.0,1,37.0,-36,"(49.0, 57.0]",229,69.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0,"(49.0, 57.0]"
25280,367390,0,2678.0,100.0,24.0,24,0.0,24,"(-1.0, 7.0]",53,17.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,9,"(-1.0, 7.0]"
33366,292911,0,25073.0,24.0,6.0,0,3.0,-3,"(42.0, 49.0]",205,3.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(42.0, 49.0]"
14368,1576517,0,33793.0,14.0,61.0,61,0.0,61,"(-1.0, 7.0]",89,1050.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,62,"(-1.0, 7.0]"
11634,1400,56,1.0,67.0,0.0,0,0.0,0,"(7.0, 14.0]",23,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(7.0, 14.0]"
7793,244175,0,15135.0,18.0,34.0,2,6.0,-4,"(65.0, 72.0]",100,80.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,2,"(65.0, 72.0]"
16695,309999,28,43647.0,9.0,54.0,0,54.0,-54,"(42.0, 49.0]",213,17.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(42.0, 49.0]"
8464,32745,1559,770.0,32.0,0.0,0,0.0,0,"(65.0, 72.0]",396,6.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0,"(65.0, 72.0]"
10573,5200467,1,123640.0,9.0,49.0,7,27.0,-20,"(42.0, 49.0]",164,46.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(42.0, 49.0]"
9087,1203855,88,101567.0,9.0,272.0,272,0.0,272,"(7.0, 14.0]",238,1007.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,74,"(7.0, 14.0]"
25372,367390,0,2678.0,100.0,4.0,2,2.0,0,"(28.0, 35.0]",692,13.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(28.0, 35.0]"
33470,965964,0,11631.0,9.0,27.0,3,24.0,-21,"(28.0, 35.0]",162,87.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1,"(28.0, 35.0]"
25502,29392,0,597.0,91.0,4.0,0,2.0,-2,"(57.0, 65.0]",98,11.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0,"(57.0, 65.0]"
36534,1340759,33935,49392.0,9.0,0.0,0,0.0,0,"(-1.0, 7.0]",429,5.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,49,"(-1.0, 7.0]"
26891,879585,11,49540.0,9.0,29.0,29,0.0,29,"(14.0, 21.0]",114,38.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(14.0, 21.0]"
32095,11384,0,226.0,2.0,29.0,0,1.0,-1,"(65.0, 72.0]",69,6.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0,"(65.0, 72.0]"
7617,23985,178,2773.0,36.0,24.0,16,8.0,8,"(28.0, 35.0]",41,105.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,1,"(28.0, 35.0]"
40866,309914,13,5432.0,26.0,23.0,23,0.0,23,"(14.0, 21.0]",49,151.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,5,"(14.0, 21.0]"
5056,4253181,40,472926.0,9.0,69.0,6,11.0,-5,"(57.0, 65.0]",163,37.0,1,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0,"(57.0, 65.0]"
22417,186866,206,6605.0,18.0,3.0,3,0.0,3,"(7.0, 14.0]",123,4.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,2,"(7.0, 14.0]"
30464,1128745,0,52663.0,9.0,83.0,5,78.0,-73,"(42.0, 49.0]",132,117.0,20,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,2,"(42.0, 49.0]"
16405,43331,1536,187.0,27.0,1.0,1,0.0,1,"(35.0, 42.0]",144,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(35.0, 42.0]"
7751,244175,0,15135.0,18.0,123.0,0,19.0,-19,"(65.0, 72.0]",32,102.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(65.0, 72.0]"
31567,72615,0,3569.0,14.0,13.0,13,0.0,13,"(21.0, 28.0]",9,151.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0,"(21.0, 28.0]"
7758,244175,0,15135.0,18.0,57.0,3,30.0,-27,"(42.0, 49.0]",99,1.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,3,"(42.0, 49.0]"
34710,264140,0,7653.0,24.0,2.0,0,2.0,-2,"(28.0, 35.0]",124,2.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(28.0, 35.0]"
6072,142636,0,19782.0,9.0,29.0,1,28.0,-27,"(42.0, 49.0]",86,18.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(42.0, 49.0]"
34728,264140,0,7653.0,24.0,4.0,0,4.0,-4,"(35.0, 42.0]",114,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(35.0, 42.0]"
27455,1975842,35,140870.0,9.0,243.0,9,62.0,-53,"(57.0, 65.0]",80,747.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,2,"(57.0, 65.0]"
36099,668834,4,42523.0,9.0,126.0,0,20.0,-20,"(65.0, 72.0]",119,308.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(65.0, 72.0]"
13017,950,0,10.0,24.0,8.0,0,8.0,-8,"(28.0, 35.0]",123,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(28.0, 35.0]"
31611,72615,0,3569.0,14.0,14.0,0,2.0,-2,"(65.0, 72.0]",37,85.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(65.0, 72.0]"
21725,3280313,1,39324.0,14.0,296.0,1,40.0,-39,"(57.0, 65.0]",336,482.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,1,"(57.0, 65.0]"
30906,518876,0,51411.0,24.0,47.0,4,4.0,0,"(57.0, 65.0]",93,3.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,1,"(57.0, 65.0]"
3599,81756,0,2947.0,36.0,37.0,1,36.0,-35,"(42.0, 49.0]",201,172.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,1,"(42.0, 49.0]"
31431,2078654,2715,84453.0,9.0,96.0,41,55.0,-14,"(28.0, 35.0]",93,544.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,18,"(28.0, 35.0]"
8432,32745,1559,770.0,32.0,0.0,0,0.0,0,"(21.0, 28.0]",331,4.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(21.0, 28.0]"
12829,416948,0,57260.0,18.0,52.0,4,48.0,-44,"(42.0, 49.0]",222,4.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1,"(42.0, 49.0]"
1163,2516731,0,20529.0,21.0,4.0,1,2.0,-1,"(57.0, 65.0]",62,161.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(57.0, 65.0]"
9474,867486,0,21963.0,4.0,254.0,18,39.0,-21,"(65.0, 72.0]",14,81.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,2,"(65.0, 72.0]"
29283,572325,0,27248.0,24.0,32.0,32,0.0,32,"(21.0, 28.0]",149,48.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,3,"(21.0, 28.0]"
992,14032442,6,35154.0,20.0,74.0,24,50.0,-26,"(35.0, 42.0]",154,107.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,18,"(35.0, 42.0]"
35880,34008,0,11863.0,18.0,13.0,1,0.0,1,"(57.0, 65.0]",106,3.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(57.0, 65.0]"
10665,441554,0,60660.0,4.0,34.0,0,2.0,-2,"(65.0, 72.0]",134,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(65.0, 72.0]"
39625,90442,0,6802.0,24.0,0.0,0,0.0,0,"(-1.0, 7.0]",67,23.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,18,"(-1.0, 7.0]"
24808,68306,0,3811.0,2.0,24.0,10,14.0,-4,"(35.0, 42.0]",15,3.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,3,"(35.0, 42.0]"
31549,72615,0,3569.0,14.0,3.0,3,0.0,3,"(7.0, 14.0]",96,19.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,0,"(7.0, 14.0]"
19138,16146,0,1994.0,36.0,1.0,1,0.0,1,"(7.0, 14.0]",3199,27.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0,"(7.0, 14.0]"
13249,25247,393,6182.0,24.0,0.0,0,0.0,0,"(-1.0, 7.0]",128,48.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,21,"(-1.0, 7.0]"
5904,1251509,732,46184.0,9.0,104.0,104,0.0,104,"(-1.0, 7.0]",237,84.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,7,"(-1.0, 7.0]"
25506,29392,0,597.0,91.0,2.0,0,1.0,-1,"(57.0, 65.0]",149,1.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(57.0, 65.0]"
23715,313452,1,86759.0,8.0,432.0,17,34.0,-17,"(65.0, 72.0]",180,310.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,1,"(65.0, 72.0]"
24795,68306,0,3811.0,2.0,3.0,3,0.0,3,"(-1.0, 7.0]",159,4.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,3,"(-1.0, 7.0]"
39737,3002207,0,47567.0,3.0,16.0,16,0.0,16,"(-1.0, 7.0]",217,11.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,4,"(-1.0, 7.0]"
39879,3002207,0,47567.0,3.0,9.0,2,3.0,-1,"(49.0, 57.0]",159,2.0,15,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,1,"(49.0, 57.0]"
14158,25723,0,3586.0,2.0,10.0,0,10.0,-10,"(35.0, 42.0]",162,13.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(35.0, 42.0]"
3208,5586080,0,74450.0,9.0,19.0,8,11.0,-3,"(28.0, 35.0]",325,254.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,4,"(28.0, 35.0]"
15475,4526533,0,111134.0,9.0,19.0,0,2.0,-2,"(65.0, 72.0]",58,3.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0,"(65.0, 72.0]"
39398,3337470,27805,11736.0,40.0,0.0,0,0.0,0,"(-1.0, 7.0]",116,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,0,"(-1.0, 7.0]"
37968,287698,0,4752.0,24.0,7.0,4,3.0,1,"(21.0, 28.0]",166,1.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,"(21.0, 28.0]"
10594,5200467,1,123640.0,9.0,375.0,51,150.0,-99,"(49.0, 57.0]",168,639.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,7,"(49.0, 57.0]"
4373,672411,1,14221.0,9.0,16.0,0,2.0,-2,"(57.0, 65.0]",111,69.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(57.0, 65.0]"
20763,57411,36082,1485.0,87.0,0.0,0,0.0,0,"(42.0, 49.0]",222,1.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(42.0, 49.0]"
37811,35879,10024,914.0,27.0,1.0,0,1.0,-1,"(49.0, 57.0]",166,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(49.0, 57.0]"
15502,4526533,0,111134.0,9.0,81.0,29,52.0,-23,"(35.0, 42.0]",88,83.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,9,"(35.0, 42.0]"
39826,3002207,0,47567.0,3.0,4.0,3,1.0,2,"(21.0, 28.0]",36,8.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(21.0, 28.0]"
6742,1181430,0,2307.0,17.0,2.0,0,0.0,0,"(65.0, 72.0]",91,2.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(65.0, 72.0]"
28883,5861927,0,29355.0,22.0,2.0,1,1.0,0,"(35.0, 42.0]",221,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(35.0, 42.0]"
31980,11384,0,226.0,2.0,23.0,0,7.0,-7,"(57.0, 65.0]",87,3.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,1,"(57.0, 65.0]"
35133,19320,0,15.0,36.0,1.0,0,0.0,0,"(57.0, 65.0]",880,1.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0,"(57.0, 65.0]"
19796,1457476,0,3961.0,10.0,0.0,0,0.0,0,"(14.0, 21.0]",65,1.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,"(14.0, 21.0]"
7805,244175,0,15135.0,18.0,36.0,36,0.0,36,"(7.0, 14.0]",298,25.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,5,"(7.0, 14.0]"
3191,5970921,53096,234501.0,9.0,59.0,9,50.0,-41,"(35.0, 42.0]",820,46.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(35.0, 42.0]"
889,6887,0,20.0,19.0,1.0,0,1.0,-1,"(42.0, 49.0]",255,12.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(42.0, 49.0]"
4997,4290409,11,131422.0,9.0,374.0,374,0.0,374,"(7.0, 14.0]",95,102.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,282,"(7.0, 14.0]"
21297,321135,148,1651.0,16.0,21.0,0,10.0,-10,"(49.0, 57.0]",106,22.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(49.0, 57.0]"
13463,319948,225,51.0,23.0,0.0,0,0.0,0,"(35.0, 42.0]",7,4.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(35.0, 42.0]"
40425,1433518,25951,101466.0,9.0,57.0,13,44.0,-31,"(35.0, 42.0]",268,90.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,3,"(35.0, 42.0]"
10246,94905,0,5573.0,18.0,7.0,1,1.0,0,"(49.0, 57.0]",92,2.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(49.0, 57.0]"
34476,236881,1172,36034.0,40.0,0.0,0,0.0,0,"(14.0, 21.0]",120,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,0,"(14.0, 21.0]"
19083,99033,414,1053.0,32.0,0.0,0,0.0,0,"(57.0, 65.0]",434,3.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(57.0, 65.0]"
5324,5503253,0,22681.0,14.0,42.0,42,0.0,42,"(7.0, 14.0]",199,73.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,5,"(7.0, 14.0]"
25055,232059,0,4993.0,24.0,15.0,1,3.0,-2,"(57.0, 65.0]",119,14.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0,"(57.0, 65.0]"
38032,131134,0,53586.0,66.0,261.0,27,234.0,-207,"(42.0, 49.0]",7,12.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,4,"(42.0, 49.0]"
26556,13742,0,66.0,17.0,1.0,0,0.0,0,"(65.0, 72.0]",30,1.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0,"(65.0, 72.0]"
35831,34008,0,11863.0,18.0,19.0,0,1.0,-1,"(65.0, 72.0]",13,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(65.0, 72.0]"
39803,3002207,0,47567.0,3.0,232.0,1,151.0,-150,"(49.0, 57.0]",69,34.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,1,"(49.0, 57.0]"
21583,37149,0,24.0,90.0,4.0,4,0.0,4,"(-1.0, 7.0]",85,27.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,2,"(-1.0, 7.0]"
6785,1181430,0,2307.0,17.0,7.0,1,3.0,-2,"(65.0, 72.0]",15,5.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0,"(65.0, 72.0]"
15147,17135,0,32.0,13.0,0.0,0,0.0,0,"(57.0, 65.0]",220,2.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0,"(57.0, 65.0]"
15057,96918,100,4495.0,8.0,12.0,12,0.0,12,"(-1.0, 7.0]",76,1.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,3,"(-1.0, 7.0]"
6825,42440,0,5337.0,8.0,14.0,14,0.0,14,"(-1.0, 7.0]",190,18.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,6,"(-1.0, 7.0]"
23329,1204214,0,6418.0,1.0,8.0,1,2.0,-1,"(57.0, 65.0]",44,75.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(57.0, 65.0]"
10052,4233,0,1005.0,18.0,3.0,0,3.0,-3,"(35.0, 42.0]",14,2.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(35.0, 42.0]"
